ID,RT,pathlength,response,Type,Direction,prime_word,target_word,proc,Item,Population,ListType
28855,403,15,l,Unrelated,KL,CLUMSY ,PORK ,S1,CLUMSY -PORK ,Mturk,List1
28855,186,4,l,Unrelated,KL,CLOWN ,DEPRESSED ,S1,CLOWN -DEPRESSED ,Mturk,List1
28855,474,15,l,Unrelated,KL,LAP ,SHOE ,S1,LAP -SHOE ,Mturk,List1
28855,417,6,l,Unrelated,KL,CREW ,LUCK ,S1,CREW -LUCK ,Mturk,List1
28855,395,15,l,Unrelated,KL,OVERVIEW ,SENTRY ,S1,OVERVIEW -SENTRY ,Mturk,List1
28855,580,15,l,Unrelated,KL,LOAF ,GAMBLE ,S1,LOAF -GAMBLE ,Mturk,List1
28855,425,6,l,Unrelated,KL,INTEGRITY ,PRESIDENT ,S1,INTEGRITY -PRESIDENT ,Mturk,List1
28855,419,1,l,Unrelated,KL,ELK ,UNICORN ,S1,ELK -UNICORN ,Mturk,List1
28855,436,15,l,Unrelated,KL,SWEET ,SPREE ,S1,SWEET -SPREE ,Mturk,List1
28855,514,6,l,Unrelated,KL,CRUDE ,INSTRUMENT ,S1,CRUDE -INSTRUMENT ,Mturk,List1
28855,466,6,l,Unrelated,KL,STEPS ,TIDE ,S1,STEPS -TIDE ,Mturk,List1
28855,514,15,l,Unrelated,KL,HITCH ,NUT ,S1,HITCH -NUT ,Mturk,List1
28855,532,3,l,Unrelated,KL,NEW ,SLEEPY ,S1,NEW -SLEEPY ,Mturk,List1
28855,770,3,l,Unrelated,KL,ALLERGY ,INJECTION ,S1,ALLERGY -INJECTION ,Mturk,List1
28855,481,3,l,Unrelated,KL,WRITE ,GRAFT ,S1,WRITE -GRAFT ,Mturk,List1
28855,347,2,k,Related,KL,MEDIA ,JOURNAL ,S1,MEDIA -JOURNAL ,Mturk,List1
28855,490,15,l,Unrelated,KL,DISPERSE ,JOURNEY ,S1,DISPERSE -JOURNEY ,Mturk,List1
28855,362,6,l,Unrelated,KL,QUARTER ,MALL ,S1,QUARTER -MALL ,Mturk,List1
28855,348,1,l,Unrelated,KL,ISSUE ,TOPIC ,S1,ISSUE -TOPIC ,Mturk,List1
28855,668,15,l,Unrelated,KL,DOCUMENT ,BASSINET ,S1,DOCUMENT -BASSINET ,Mturk,List1
28855,601,6,l,Unrelated,KL,UNION ,THRIFT ,S1,UNION -THRIFT ,Mturk,List1
28855,339,6,l,Unrelated,KL,TONIC ,POCKET ,S1,TONIC -POCKET ,Mturk,List1
28855,481,4,l,Unrelated,KL,THIEF ,FRISK ,S1,THIEF -FRISK ,Mturk,List1
28855,450,15,l,Unrelated,KL,SEA ,SURVEY ,S1,SEA -SURVEY ,Mturk,List1
28855,370,4,l,Unrelated,KL,PRESENCE ,AWFUL ,S1,PRESENCE -AWFUL ,Mturk,List1
28855,947,2,k,Related,KL,DELICIOUS ,MINTS ,S1,DELICIOUS -MINTS ,Mturk,List1
28855,547,4,l,Unrelated,KL,LOTTERY ,DUE ,S1,LOTTERY -DUE ,Mturk,List1
28855,515,1,k,Related,KL,SMOKING ,ASHTRAY ,S1,SMOKING -ASHTRAY ,Mturk,List1
28855,459,6,l,Unrelated,KL,NEWS ,THINK ,S1,NEWS -THINK ,Mturk,List1
28855,378,1,l,Unrelated,KL,OUTRAGEOUS ,ABSURD ,S1,OUTRAGEOUS -ABSURD ,Mturk,List1
28855,483,15,l,Unrelated,KL,COOKING ,ARMY ,S1,COOKING -ARMY ,Mturk,List1
28855,737,4,l,Unrelated,KL,HALL ,MILE ,S1,HALL -MILE ,Mturk,List1
28855,571,4,l,Unrelated,KL,KID ,COMPOUND ,S1,KID -COMPOUND ,Mturk,List1
28855,458,15,l,Unrelated,KL,FACTS ,IVY ,S1,FACTS -IVY ,Mturk,List1
28855,625,3,l,Unrelated,KL,CRY ,TICKLE ,S1,CRY -TICKLE ,Mturk,List1
28855,570,15,l,Unrelated,KL,DRIVER ,POP ,S1,DRIVER -POP ,Mturk,List1
28855,418,2,k,Related,KL,DISSOLVE ,DECOMPOSE ,S1,DISSOLVE -DECOMPOSE ,Mturk,List1
28855,771,15,k,Related,KL,ELIMINATION ,UNUSED ,S1,ELIMINATION -UNUSED ,Mturk,List1
28855,411,6,l,Unrelated,KL,FRAGRANCE ,LUNCH ,S1,FRAGRANCE -LUNCH ,Mturk,List1
28855,418,15,l,Unrelated,KL,HIGHWAY ,CHECKING ,S1,HIGHWAY -CHECKING ,Mturk,List1
28855,474,4,l,Unrelated,KL,ABDUCT ,WAGE ,S1,ABDUCT -WAGE ,Mturk,List1
28855,427,4,l,Unrelated,KL,CLINIC ,PANE ,S1,CLINIC -PANE ,Mturk,List1
28855,676,3,l,Unrelated,KL,HOT ,GLACIER ,S1,HOT -GLACIER ,Mturk,List1
28855,435,1,k,Related,KL,PEAS ,MUSHROOM ,S1,PEAS -MUSHROOM ,Mturk,List1
28855,316,6,l,Unrelated,KL,PASS ,TRICYCLE ,S1,PASS -TRICYCLE ,Mturk,List1
28855,403,4,l,Unrelated,KL,HINGE ,TERROR ,S1,HINGE -TERROR ,Mturk,List1
28855,402,2,l,Unrelated,KL,BREAD ,OMELET ,S1,BREAD -OMELET ,Mturk,List1
28855,659,4,l,Unrelated,KL,BUGGY ,BUNCH ,S1,BUGGY -BUNCH ,Mturk,List1
28855,458,3,k,Related,KL,WARMTH ,THERMOMETER ,S1,WARMTH -THERMOMETER ,Mturk,List1
28855,315,2,l,Unrelated,KL,HUGE ,DWARVES ,S1,HUGE -DWARVES ,Mturk,List1
28855,193,15,l,Unrelated,KL,WICK ,ODOR ,S1,WICK -ODOR ,Mturk,List1
28855,442,6,l,Unrelated,KL,TELLER ,NINE ,S1,TELLER -NINE ,Mturk,List1
28855,202,1,l,Unrelated,KL,SLEEVE ,WARDROBE ,S1,SLEEVE -WARDROBE ,Mturk,List1
28855,402,4,l,Unrelated,KL,RASPBERRY ,MIX ,S1,RASPBERRY -MIX ,Mturk,List1
28855,377,1,l,Unrelated,KL,SUPER ,TINY ,S1,SUPER -TINY ,Mturk,List1
28855,515,15,l,Unrelated,KL,RELAX ,MACHINE ,S1,RELAX -MACHINE ,Mturk,List1
28855,713,2,l,Unrelated,KL,ORCHARD ,PRODUCE ,S1,ORCHARD -PRODUCE ,Mturk,List1
28855,642,3,l,Unrelated,KL,SNORKEL ,DOWNSTREAM ,S1,SNORKEL -DOWNSTREAM ,Mturk,List1
28855,499,4,l,Unrelated,KL,ARMOR ,SCRATCH ,S1,ARMOR -SCRATCH ,Mturk,List1
28855,748,15,l,Unrelated,KL,RAPID ,WATERFALL ,S1,RAPID -WATERFALL ,Mturk,List1
28855,322,1,l,Unrelated,KL,HOSTILITY ,FIST ,S1,HOSTILITY -FIST ,Mturk,List1
28855,379,15,l,Unrelated,KL,GRATE ,VOYAGE ,S1,GRATE -VOYAGE ,Mturk,List1
28855,370,1,l,Unrelated,KL,BUTTER ,RYE ,S1,BUTTER -RYE ,Mturk,List1
28855,402,1,k,Related,KL,BLUEJAY ,PIGEON ,S1,BLUEJAY -PIGEON ,Mturk,List1
28855,339,4,l,Unrelated,KL,TEAPOT ,APPLIANCE ,S1,TEAPOT -APPLIANCE ,Mturk,List1
28855,323,4,l,Unrelated,KL,TRANQUIL ,COMFORT ,S1,TRANQUIL -COMFORT ,Mturk,List1
28855,474,2,l,Unrelated,KL,FIGURE ,FACTOR ,S1,FIGURE -FACTOR ,Mturk,List1
28855,474,15,l,Unrelated,KL,SPEAKER ,FRIGID ,S1,SPEAKER -FRIGID ,Mturk,List1
28855,442,15,l,Unrelated,KL,SLEIGH ,PADDY ,S1,SLEIGH -PADDY ,Mturk,List1
28855,339,1,k,Related,KL,LAWYER ,PROSECUTE ,S1,LAWYER -PROSECUTE ,Mturk,List1
28855,475,1,k,Related,KL,BANANA ,JUICE ,S1,BANANA -JUICE ,Mturk,List1
28855,305,1,l,Unrelated,KL,NITROGEN ,OXYGEN ,S1,NITROGEN -OXYGEN ,Mturk,List1
28855,450,6,l,Unrelated,KL,DIAMOND ,HOOK ,S1,DIAMOND -HOOK ,Mturk,List1
28855,604,1,l,Unrelated,KL,KEYBOARD ,MUSIC ,S1,KEYBOARD -MUSIC ,Mturk,List1
28855,698,3,l,Unrelated,KL,ANIMAL ,VISITOR ,S1,ANIMAL -VISITOR ,Mturk,List1
28855,1003,3,l,Unrelated,KL,BELOW ,SINKER ,S1,BELOW -SINKER ,Mturk,List1
28855,459,15,l,Unrelated,KL,CLOTHES ,PLEDGE ,S1,CLOTHES -PLEDGE ,Mturk,List1
28855,506,2,k,Related,KL,BUCK ,SHEEP ,S1,BUCK -SHEEP ,Mturk,List1
28855,506,6,l,Unrelated,KL,FINAL ,SPONGE ,S1,FINAL -SPONGE ,Mturk,List1
28855,371,6,l,Unrelated,KL,SHIP ,COVERED ,S1,SHIP -COVERED ,Mturk,List1
28855,531,6,l,Unrelated,KL,THINGS ,SEVERAL ,S1,THINGS -SEVERAL ,Mturk,List1
28855,466,1,l,Unrelated,KL,BEGIN ,START ,S1,BEGIN -START ,Mturk,List1
28855,731,4,k,Related,KL,ASSOCIATE ,LESSON ,S1,ASSOCIATE -LESSON ,Mturk,List1
28855,642,6,k,Related,KL,DOZE ,NOISY ,S1,DOZE -NOISY ,Mturk,List1
28855,372,6,l,Unrelated,KL,STANDARDS ,PROVISION ,S1,STANDARDS -PROVISION ,Mturk,List1
28855,867,2,l,Unrelated,KL,SAMPLE ,RECIPE ,S1,SAMPLE -RECIPE ,Mturk,List1
28855,730,6,l,Unrelated,KL,SMALL ,ATTENDANCE ,S1,SMALL -ATTENDANCE ,Mturk,List1
28855,562,15,l,Unrelated,KL,ANTELOPE ,SALES ,S1,ANTELOPE -SALES ,Mturk,List1
28855,435,3,l,Unrelated,KL,NUCLEAR ,SLAY ,S1,NUCLEAR -SLAY ,Mturk,List1
28855,395,2,l,Unrelated,KL,SUEDE ,SERPENT ,S1,SUEDE -SERPENT ,Mturk,List1
28855,544,1,k,Related,KL,BRACELET ,EARRING ,S1,BRACELET -EARRING ,Mturk,List1
28855,442,4,l,Unrelated,KL,CAREER ,BUTLER ,S1,CAREER -BUTLER ,Mturk,List1
28855,419,2,l,Unrelated,KL,BOOKBAG ,FOLD ,S1,BOOKBAG -FOLD ,Mturk,List1
28855,658,2,l,Unrelated,KL,CHORUS ,FAITH ,S1,CHORUS -FAITH ,Mturk,List1
28855,699,3,k,Related,KL,HEAVY ,FAT ,S1,HEAVY -FAT ,Mturk,List1
28855,441,3,l,Unrelated,KL,BLOOM ,POT ,S1,BLOOM -POT ,Mturk,List1
28855,411,15,l,Unrelated,KL,SILVERWARE ,MAYBE ,S1,SILVERWARE -MAYBE ,Mturk,List1
28855,449,1,k,Related,KL,OUTDOORS ,RECREATION ,S1,OUTDOORS -RECREATION ,Mturk,List1
28855,434,3,l,Unrelated,KL,HORRIBLE ,SCRAMBLE ,S1,HORRIBLE -SCRAMBLE ,Mturk,List1
28855,379,6,l,Unrelated,KL,PENNY ,HOBO ,S1,PENNY -HOBO ,Mturk,List1
28855,340,15,l,Unrelated,KL,BETTER ,CROCHET ,S1,BETTER -CROCHET ,Mturk,List1
28855,529,3,l,Unrelated,KL,CERAMICS ,BULLET ,S1,CERAMICS -BULLET ,Mturk,List1
28855,274,6,l,Unrelated,KL,FUSS ,AMBULANCE ,S1,FUSS -AMBULANCE ,Mturk,List1
28855,194,3,l,Unrelated,KL,ARIGHT ,HORROR ,S1,ARIGHT -HORROR ,Mturk,List1
28855,411,4,l,Unrelated,KL,GOVERNOR ,LIBEL ,S1,GOVERNOR -LIBEL ,Mturk,List1
28855,676,2,k,Related,KL,CRACKLE ,WHISPER ,S1,CRACKLE -WHISPER ,Mturk,List1
28855,428,4,l,Unrelated,KL,RIBS ,HUNGRY ,S1,RIBS -HUNGRY ,Mturk,List1
28855,480,3,l,Unrelated,KL,TRUCK ,HIGH ,S1,TRUCK -HIGH ,Mturk,List1
28855,369,3,l,Unrelated,KL,ALUMINUM ,VICTIM ,S1,ALUMINUM -VICTIM ,Mturk,List1
28855,540,2,k,Related,KL,PLANE ,TRANSPORTATION ,S1,PLANE -TRANSPORTATION ,Mturk,List1
28855,539,1,k,Related,KL,CARNIVAL ,PARADE ,S1,CARNIVAL -PARADE ,Mturk,List1
28855,362,4,l,Unrelated,KL,APATHETIC ,UPSET ,S1,APATHETIC -UPSET ,Mturk,List1
28855,404,3,l,Unrelated,KL,SLOW ,DART ,S1,SLOW -DART ,Mturk,List1
28855,337,2,l,Unrelated,KL,EMPLOYER ,INCOME ,S1,EMPLOYER -INCOME ,Mturk,List1
28855,394,2,l,Unrelated,KL,FRIENDLY ,FANCY ,S1,FRIENDLY -FANCY ,Mturk,List1
28855,419,3,l,Unrelated,KL,PIECES ,PROTEIN ,S1,PIECES -PROTEIN ,Mturk,List1
28855,227,6,l,Unrelated,KL,BANK ,MAILBOX ,S1,BANK -MAILBOX ,Mturk,List1
28855,484,4,l,Unrelated,KL,PANTYHOSE ,PEPSI ,S1,PANTYHOSE -PEPSI ,Mturk,List1
28855,387,2,l,Unrelated,KL,KIDS ,SON ,S1,KIDS -SON ,Mturk,List1
28855,817,4,k,Related,KL,CAB ,ROAD ,S1,CAB -ROAD ,Mturk,List1
28855,626,3,k,Related,KL,RIDICULOUS ,PRODUCTION ,S1,RIDICULOUS -PRODUCTION ,Mturk,List1
28855,507,6,l,Unrelated,KL,ROSES ,BIRD ,S1,ROSES -BIRD ,Mturk,List1
28855,370,4,l,Unrelated,KL,DETERGENT ,ASLEEP ,S1,DETERGENT -ASLEEP ,Mturk,List1
28855,418,3,l,Unrelated,KL,MASH ,ONION ,S1,MASH -ONION ,Mturk,List1
28855,554,3,k,Related,KL,HEDGE ,TREES ,S1,HEDGE -TREES ,Mturk,List1
28855,451,6,l,Unrelated,KL,SCALPEL ,ERECT ,S1,SCALPEL -ERECT ,Mturk,List1
28855,427,6,l,Unrelated,KL,AFTERNOON ,REPRESS ,S1,AFTERNOON -REPRESS ,Mturk,List1
28855,395,4,l,Unrelated,KL,HONEY ,WOODS ,S1,HONEY -WOODS ,Mturk,List1
28855,345,2,l,Unrelated,KL,MARROW ,VOICE ,S1,MARROW -VOICE ,Mturk,List1
28855,314,1,l,Unrelated,KL,MEADOW ,PLANT ,S1,MEADOW -PLANT ,Mturk,List1
28855,363,2,l,Unrelated,KL,MESSAGE ,FORM ,S1,MESSAGE -FORM ,Mturk,List1
28855,339,3,l,Unrelated,KL,DIGIT ,SCHEDULE ,S1,DIGIT -SCHEDULE ,Mturk,List1
28855,562,6,l,Unrelated,KL,AGENT ,CUSS ,S1,AGENT -CUSS ,Mturk,List1
28855,451,1,k,Related,KL,HAWK ,WINGS ,S1,HAWK -WINGS ,Mturk,List1
28855,283,4,l,Unrelated,KL,HORMONES ,GUY ,S1,HORMONES -GUY ,Mturk,List1
28855,386,1,l,Unrelated,KL,OWE ,MORTGAGE ,S1,OWE -MORTGAGE ,Mturk,List1
28855,450,1,l,Unrelated,KL,TIMID ,HEIGHTS ,S1,TIMID -HEIGHTS ,Mturk,List1
28855,434,1,k,Related,KL,BACTERIA ,VIRUS ,S1,BACTERIA -VIRUS ,Mturk,List1
28855,402,2,l,Unrelated,KL,BETRAY ,DECEPTION ,S1,BETRAY -DECEPTION ,Mturk,List1
28855,899,4,l,Unrelated,KL,DEODORANT ,BEACH ,S1,DEODORANT -BEACH ,Mturk,List1
28855,532,4,l,Unrelated,KL,SPATULA ,ROOT ,S1,SPATULA -ROOT ,Mturk,List1
28855,435,6,l,Unrelated,KL,RODENT ,JOY ,S1,RODENT -JOY ,Mturk,List1
28855,619,1,k,Related,KL,OWNER ,SELLER ,S1,OWNER -SELLER ,Mturk,List1
28855,642,1,k,Related,KL,MANSION ,APARTMENT ,S1,MANSION -APARTMENT ,Mturk,List1
28855,354,6,l,Unrelated,KL,CHASE ,HER ,S1,CHASE -HER ,Mturk,List1
28855,652,3,k,Related,KL,FACE ,FRIENDLINESS ,S1,FACE -FRIENDLINESS ,Mturk,List1
28855,427,2,l,Unrelated,KL,SPACE ,GALAXY ,S1,SPACE -GALAXY ,Mturk,List1
28855,394,15,l,Unrelated,KL,SCHEME ,EXHAUSTED ,S1,SCHEME -EXHAUSTED ,Mturk,List1
28855,579,3,l,Unrelated,KL,COMPASSION ,GHOUL ,S1,COMPASSION -GHOUL ,Mturk,List1
28855,363,1,k,Related,KL,WASH ,LAUNDRY ,S1,WASH -LAUNDRY ,Mturk,List1
28855,264,6,l,Unrelated,KL,BIT ,COMPASS ,S1,BIT -COMPASS ,Mturk,List1
28855,371,1,l,Unrelated,KL,COMPLICATED ,BURDEN ,S1,COMPLICATED -BURDEN ,Mturk,List1
28855,627,6,k,Related,KL,BUCKLE ,WEAR ,S1,BUCKLE -WEAR ,Mturk,List1
28855,539,2,l,Unrelated,KL,IMPACT ,SHATTER ,S1,IMPACT -SHATTER ,Mturk,List1
28855,275,4,l,Unrelated,KL,OCEAN ,STREAM ,S1,OCEAN -STREAM ,Mturk,List1
28855,730,15,l,Unrelated,KL,LID ,FIREMAN ,S1,LID -FIREMAN ,Mturk,List1
28855,442,2,l,Unrelated,KL,NASTY ,APPEARANCE ,S1,NASTY -APPEARANCE ,Mturk,List1
28855,344,6,l,Unrelated,KL,STRIVE ,FOOLISH ,S1,STRIVE -FOOLISH ,Mturk,List1
28855,435,3,k,Related,KL,FEMALE ,GROOM ,S1,FEMALE -GROOM ,Mturk,List1
28855,353,2,l,Unrelated,KL,PLAZA ,GOODS ,S1,PLAZA -GOODS ,Mturk,List1
28855,331,6,l,Unrelated,KL,FELT ,FAULT ,S1,FELT -FAULT ,Mturk,List1
28855,380,2,l,Unrelated,KL,NOTEBOOK ,PARAGRAPH ,S1,NOTEBOOK -PARAGRAPH ,Mturk,List1
28855,418,2,l,Unrelated,KL,FORCE ,CYLINDER ,S1,FORCE -CYLINDER ,Mturk,List1
28855,595,15,l,Unrelated,KL,ZUCCHINI ,FIN ,S1,ZUCCHINI -FIN ,Mturk,List1
28855,330,6,l,Unrelated,KL,FORESIGHT ,ALGEBRA ,S1,FORESIGHT -ALGEBRA ,Mturk,List1
28855,388,4,k,Related,KL,FAMINE ,FEED ,S1,FAMINE -FEED ,Mturk,List1
28855,322,2,l,Unrelated,KL,REFRAIN ,DIRECTION ,S1,REFRAIN -DIRECTION ,Mturk,List1
28855,329,15,l,Unrelated,KL,POPULAR ,DIGESTION ,S1,POPULAR -DIGESTION ,Mturk,List1
28855,241,15,l,Unrelated,KL,VERDICT ,TOWER ,S1,VERDICT -TOWER ,Mturk,List1
28855,378,2,l,Unrelated,KL,PRECISE ,ANSWER ,S1,PRECISE -ANSWER ,Mturk,List1
28855,674,4,l,Unrelated,KL,PROFESSION ,CONTENT ,S1,PROFESSION -CONTENT ,Mturk,List1
28855,330,2,l,Unrelated,KL,HEADBAND ,STOCKING ,S1,HEADBAND -STOCKING ,Mturk,List1
28855,515,4,l,Unrelated,KL,SURF ,SNEAKER ,S1,SURF -SNEAKER ,Mturk,List1
28855,443,4,l,Unrelated,KL,INTERSTATE ,VEER ,S1,INTERSTATE -VEER ,Mturk,List1
28855,513,1,k,Related,KL,JUNIOR ,BABY ,S1,JUNIOR -BABY ,Mturk,List1
28855,362,3,l,Unrelated,KL,CONE ,CIRCLE ,S1,CONE -CIRCLE ,Mturk,List1
28855,658,15,l,Unrelated,KL,SINCE ,MEASURE ,S1,SINCE -MEASURE ,Mturk,List1
28855,682,3,l,Unrelated,KL,REVIEW ,ADJECTIVE ,S1,REVIEW -ADJECTIVE ,Mturk,List1
28855,539,1,k,Related,KL,CHAMPAGNE ,FLASK ,S1,CHAMPAGNE -FLASK ,Mturk,List1
28855,418,1,l,Unrelated,KL,SHIRT ,VEST ,S1,SHIRT -VEST ,Mturk,List1
28855,1179,4,l,Unrelated,KL,FILE ,POUND ,S1,FILE -POUND ,Mturk,List1
28855,426,3,l,Unrelated,KL,BAY ,SOAK ,S1,BAY -SOAK ,Mturk,List1
28855,521,4,l,Unrelated,KL,SIBLING ,BELONG ,S1,SIBLING -BELONG ,Mturk,List1
28855,354,3,l,Unrelated,KL,BOND ,PEBBLE ,S1,BOND -PEBBLE ,Mturk,List1
28855,970,6,l,Unrelated,KL,COPIER ,QUARREL ,S1,COPIER -QUARREL ,Mturk,List1
28855,441,6,l,Unrelated,KL,RELEASE ,ANCHOR ,S1,RELEASE -ANCHOR ,Mturk,List1
28855,906,4,l,Unrelated,KL,REST ,DASH ,S1,REST -DASH ,Mturk,List1
28855,451,3,l,Unrelated,KL,BOXING ,SPLINTER ,S1,BOXING -SPLINTER ,Mturk,List1
28855,411,15,l,Unrelated,KL,CHIPMUNK ,TUG ,S1,CHIPMUNK -TUG ,Mturk,List1
28855,434,6,l,Unrelated,KL,CELL ,EARNESTNESS ,S1,CELL -EARNESTNESS ,Mturk,List1
28855,371,3,l,Unrelated,KL,YEARLY ,WRITER ,S1,YEARLY -WRITER ,Mturk,List1
28855,402,2,l,Unrelated,KL,ENGAGE ,AGAIN ,S1,ENGAGE -AGAIN ,Mturk,List1
28855,490,15,l,Unrelated,KL,CONCENTRATE ,WART ,S1,CONCENTRATE -WART ,Mturk,List1
65089,666,15,l,Unrelated,KL,POP ,DRIVER ,S2,POP -DRIVER ,Mturk,List1
65089,586,2,k,Related,KL,MINTS ,DELICIOUS ,S2,MINTS -DELICIOUS ,Mturk,List1
65089,570,1,k,Related,KL,CUBE ,RECTANGLE ,S2,CUBE -RECTANGLE ,Mturk,List1
65089,594,15,l,Unrelated,KL,CROCHET ,BETTER ,S2,CROCHET -BETTER ,Mturk,List1
65089,578,15,l,Unrelated,KL,MEASURE ,SINCE ,S2,MEASURE -SINCE ,Mturk,List1
65089,834,6,l,Unrelated,KL,QUARREL ,COPIER ,S2,QUARREL -COPIER ,Mturk,List1
65089,691,1,k,Related,KL,VEST ,SHIRT ,S2,VEST -SHIRT ,Mturk,List1
65089,579,1,k,Related,KL,MEAL ,CAFETERIA ,S2,MEAL -CAFETERIA ,Mturk,List1
65089,875,4,k,Related,KL,DEPRESSED ,CLOWN ,S2,DEPRESSED -CLOWN ,Mturk,List1
65089,530,6,l,Unrelated,KL,THRIFT ,UNION ,S2,THRIFT -UNION ,Mturk,List1
65089,618,1,k,Related,KL,START ,BEGIN ,S2,START -BEGIN ,Mturk,List1
65089,522,1,k,Related,KL,EARRING ,BRACELET ,S2,EARRING -BRACELET ,Mturk,List1
65089,474,1,k,Related,KL,SEX ,GENDER ,S2,SEX -GENDER ,Mturk,List1
65089,602,3,k,Related,KL,GLACIER ,HOT ,S2,GLACIER -HOT ,Mturk,List1
65089,803,6,k,Related,KL,STINGY ,ARGUE ,S2,STINGY -ARGUE ,Mturk,List1
65089,667,4,l,Unrelated,KL,TERROR ,HINGE ,S2,TERROR -HINGE ,Mturk,List1
65089,706,3,l,Unrelated,KL,SOAK ,BAY ,S2,SOAK -BAY ,Mturk,List1
65089,434,2,k,Related,KL,JOURNAL ,MEDIA ,S2,JOURNAL -MEDIA ,Mturk,List1
65089,690,4,l,Unrelated,KL,DUE ,LOTTERY ,S2,DUE -LOTTERY ,Mturk,List1
65089,698,4,k,Related,KL,MIX ,RASPBERRY ,S2,MIX -RASPBERRY ,Mturk,List1
65089,810,3,k,Related,KL,ADJECTIVE ,REVIEW ,S2,ADJECTIVE -REVIEW ,Mturk,List1
65089,547,15,l,Unrelated,KL,SIDEWALK ,CORK ,S2,SIDEWALK -CORK ,Mturk,List1
65089,746,3,l,Unrelated,KL,PRODUCTION ,RIDICULOUS ,S2,PRODUCTION -RIDICULOUS ,Mturk,List1
65089,707,1,k,Related,KL,OXYGEN ,NITROGEN ,S2,OXYGEN -NITROGEN ,Mturk,List1
65089,635,2,l,Unrelated,KL,PRODUCE ,ORCHARD ,S2,PRODUCE -ORCHARD ,Mturk,List1
65089,594,2,k,Related,KL,ARCHITECTURE ,CREATIVE ,S2,ARCHITECTURE -CREATIVE ,Mturk,List1
65089,626,2,l,Unrelated,KL,DETECTIVE ,TREASON ,S2,DETECTIVE -TREASON ,Mturk,List1
65089,788,6,l,Unrelated,KL,FAULT ,FELT ,S2,FAULT -FELT ,Mturk,List1
65089,537,2,k,Related,KL,SON ,KIDS ,S2,SON -KIDS ,Mturk,List1
65089,618,4,l,Unrelated,KL,SNEAKER ,SURF ,S2,SNEAKER -SURF ,Mturk,List1
65089,426,1,k,Related,KL,JUICE ,BANANA ,S2,JUICE -BANANA ,Mturk,List1
65089,602,6,l,Unrelated,KL,JOY ,RODENT ,S2,JOY -RODENT ,Mturk,List1
65089,938,2,k,Related,KL,PAL ,WOMAN ,S2,PAL -WOMAN ,Mturk,List1
65089,683,2,k,Related,KL,CYLINDER ,FORCE ,S2,CYLINDER -FORCE ,Mturk,List1
65089,529,4,l,Unrelated,KL,PEPSI ,PANTYHOSE ,S2,PEPSI -PANTYHOSE ,Mturk,List1
65089,539,15,l,Unrelated,KL,IVY ,FACTS ,S2,IVY -FACTS ,Mturk,List1
65089,578,15,l,Unrelated,KL,SALES ,ANTELOPE ,S2,SALES -ANTELOPE ,Mturk,List1
65089,698,15,l,Unrelated,KL,ARMY ,COOKING ,S2,ARMY -COOKING ,Mturk,List1
65089,842,6,l,Unrelated,KL,WEEK ,WELCOME ,S2,WEEK -WELCOME ,Mturk,List1
65089,947,1,k,Related,KL,BEDROOM ,MATTRESS ,S2,BEDROOM -MATTRESS ,Mturk,List1
65089,682,2,l,Unrelated,KL,AGAIN ,ENGAGE ,S2,AGAIN -ENGAGE ,Mturk,List1
65089,778,3,l,Unrelated,KL,DISCUSSION ,LIPS ,S2,DISCUSSION -LIPS ,Mturk,List1
65089,778,6,l,Unrelated,KL,INSTRUMENT ,CRUDE ,S2,INSTRUMENT -CRUDE ,Mturk,List1
65089,521,1,k,Related,KL,WARDROBE ,SLEEVE ,S2,WARDROBE -SLEEVE ,Mturk,List1
65089,634,2,k,Related,KL,INCOME ,EMPLOYER ,S2,INCOME -EMPLOYER ,Mturk,List1
65089,762,3,l,Unrelated,KL,BROOM ,SLIMY ,S2,BROOM -SLIMY ,Mturk,List1
65089,609,1,k,Related,KL,RECREATION ,OUTDOORS ,S2,RECREATION -OUTDOORS ,Mturk,List1
65089,555,6,l,Unrelated,KL,TIDE ,STEPS ,S2,TIDE -STEPS ,Mturk,List1
65089,691,1,k,Related,KL,PIGEON ,BLUEJAY ,S2,PIGEON -BLUEJAY ,Mturk,List1
65089,586,6,l,Unrelated,KL,SPONGE ,FINAL ,S2,SPONGE -FINAL ,Mturk,List1
65089,530,1,k,Related,KL,FLASK ,CHAMPAGNE ,S2,FLASK -CHAMPAGNE ,Mturk,List1
65089,738,6,l,Unrelated,KL,LUNCH ,FRAGRANCE ,S2,LUNCH -FRAGRANCE ,Mturk,List1
65089,722,4,l,Unrelated,KL,BEACH ,DEODORANT ,S2,BEACH -DEODORANT ,Mturk,List1
65089,954,3,l,Unrelated,KL,APPENDAGE ,INSTANT ,S2,APPENDAGE -INSTANT ,Mturk,List1
65089,762,4,k,Related,KL,UPSET ,APATHETIC ,S2,UPSET -APATHETIC ,Mturk,List1
65089,690,4,k,Related,KL,GUY ,HORMONES ,S2,GUY -HORMONES ,Mturk,List1
65089,610,3,k,Related,KL,FRIENDLINESS ,FACE ,S2,FRIENDLINESS -FACE ,Mturk,List1
65089,1122,6,k,Related,KL,NOISY ,DOZE ,S2,NOISY -DOZE ,Mturk,List1
65089,770,6,k,Related,KL,SEVERAL ,THINGS ,S2,SEVERAL -THINGS ,Mturk,List1
65089,754,1,k,Related,KL,PLANT ,MEADOW ,S2,PLANT -MEADOW ,Mturk,List1
